video_path,stage,duration_seconds,resolution,frames,status,visual_description,suspected_problem
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/results/res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,Isaac rendered MP4 gate,9.966667,1044x870,299,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/third_party/official/IsaacLab-v2.1.0/docs/source/_static/setup/cloudxr_bimanual_teleop.gif,Isaac rendered MP4 gate,,,,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
isaac_mp4_need/third_party/official/IsaacLab-v2.1.0/docs/source/_static/tasks/manipulation/gr-1_pick_place.gif,Isaac rendered MP4 gate,,,,blocked/failed,indexed local video; inspect frames/thumbnails for qualitative judgment,H20 Vulkan/Kit rendering stack
mujoco_mp4/res/control_videos/denoised_latent_control/denoised_latent_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/control_videos/guided_latent_control/guided_latent_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/control_videos/guided_vs_unguided_control/guided_vs_unguided_control.mp4,unknown,15.000000,1920x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/control_videos/ppo_policy_control/ppo_policy_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/control_videos/reference_control/reference_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/control_videos/vae_base_control/vae_base_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/g1_import/g1_mocap_29dof_egl_g1_import_smoke.mp4,unknown,4.000000,1280x720,120,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/reference_replay/walk1_subject1/reference_replay.mp4,unknown,9.966667,1280x720,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/rollout_videos/guided_latent/guided_latent.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/rollout_videos/guided_vs_unguided/guided_vs_unguided.mp4,unknown,15.000000,1920x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/rollout_videos/ppo_policy/ppo_policy.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/rollout_videos/vae_base/vae_base.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/smoke/minimal_scene_egl.mp4,unknown,2.000000,960x540,60,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
mujoco_mp4/res/smoke/minimal_scene_osmesa.mp4,unknown,2.000000,960x540,60,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
official_mp4/videos/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_hist25_rosbag2_2025_10_22_07_06_58/official_ablation_hist25_rosbag2_2025_10_22_07_06_58_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_hist4_rosbag2_2025_10_22_07_00_11/official_ablation_hist4_rosbag2_2025_10_22_07_00_11_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_hist8_rosbag2_2025_10_22_07_03_51/official_ablation_hist8_rosbag2_2025_10_22_07_03_51_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_origin_rosbag2_2025_10_22_01_35_46/official_ablation_origin_rosbag2_2025_10_22_01_35_46_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_quat_rosbag2_2025_10_22_01_17_38/official_ablation_quat_rosbag2_2025_10_22_01_17_38_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_wn25_rosbag2_2025_10_22_00_57_52/official_ablation_wn25_rosbag2_2025_10_22_00_57_52_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_ablation_wn5_rosbag2_2025_10_22_00_54_05/official_ablation_wn5_rosbag2_2025_10_22_00_54_05_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_agile_C1970_tkd_skill_clip1/official_agile_C1970_tkd_skill_clip1_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_agile_C1975_side_flip/official_agile_C1975_side_flip_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_agile_C1980_double_high_kick/official_agile_C1980_double_high_kick_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_agile_C1985_merge2/official_agile_C1985_merge2_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_run_rosbag2_2025_10_23_18_05_39/official_run_rosbag2_2025_10_23_18_05_39_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_walk_rosbag2_2025_10_23_18_21_05/official_walk_rosbag2_2025_10_23_18_21_05_mujoco_mcap_joint_replay.mp4,official released-data MuJoCo state replay,15.000000,1280x720,450,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
official_mp4/videos/official_zenodo_tkd_skill/official_zenodo_tkd_skill_mujoco_reference_replay.mp4,official released-data MuJoCo state replay,11.066667,1280x720,332,visualization only,indexed local video; inspect frames/thumbnails for qualitative judgment,not policy closed-loop control
other/reproduction/third_party/official/IsaacLab-v2.1.0/docs/source/_static/setup/cloudxr_bimanual_teleop.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
other/reproduction/third_party/official/IsaacLab-v2.1.0/docs/source/_static/tasks/manipulation/gr-1_pick_place.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
other/res/level_c/guidance_checkpoint_visualization/checkpoint_guidance_composed_preview.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
other/res/level_c/guidance_debug_visualization/level_c_guidance_debug_visualization.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
other/res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/videos/tiny_diffusion_test_debug_preview.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
other/res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/videos/tiny_diffusion_validation_debug_preview.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
reproduction/third_party/official/IsaacLab-v2.1.0/docs/source/_static/setup/cloudxr_bimanual_teleop.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
reproduction/third_party/official/IsaacLab-v2.1.0/docs/source/_static/tasks/manipulation/gr-1_pick_place.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/level_c/guidance_checkpoint_visualization/checkpoint_guidance_composed_preview.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/level_c/guidance_debug_visualization/level_c_guidance_debug_visualization.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/videos/tiny_diffusion_test_debug_preview.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/runs/level_c_resource_adjusted_tiny_diffusion_static_000_20260617_091500/videos/tiny_diffusion_validation_debug_preview.gif,unknown,,,,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_continuous_mujoco_action_control_videos/diffusion_denoised_latent_action_control/diffusion_denoised_latent_action_control.mp4,unknown,2.566667,960x540,77,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_continuous_mujoco_action_control_videos/guided_latent_action_control/guided_latent_action_control.mp4,unknown,2.566667,960x540,77,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_continuous_mujoco_action_control_videos/guided_vs_unguided_action_control/guided_vs_unguided_action_control.mp4,unknown,2.566667,1920x540,77,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_continuous_mujoco_action_control_videos/reference_action_control/reference_action_control.mp4,unknown,2.566667,960x540,77,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_continuous_mujoco_action_control_videos/teacher_policy_action_control/teacher_policy_action_control.mp4,unknown,2.566667,960x540,77,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_continuous_mujoco_action_control_videos/vae_reconstructed_action_control/vae_reconstructed_action_control.mp4,unknown,2.566667,960x540,77,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_paper_contract_videos/diffusion_denoised_latent_action_control/diffusion_denoised_latent_action_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_paper_contract_videos/guided_latent_action_control/guided_latent_action_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_paper_contract_videos/guided_vs_unguided_action_control/guided_vs_unguided_action_control.mp4,unknown,15.000000,1920x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_paper_contract_videos/reference_action_control/reference_action_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_paper_contract_videos/reference_pose_replay/reference_pose_replay.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_paper_contract_videos/teacher_policy_action_control/teacher_policy_action_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/lafan1_paper_contract_videos/vae_reconstructed_action_control/vae_reconstructed_action_control.mp4,unknown,15.000000,960x540,450,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_action_guidance_rollout/official_csv_loop_action_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_policy_rollout/official_csv_loop_policy_rollout_vs_reference.mp4,unknown,9.966667,1080x900,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_receding_latent_guidance_rollout/official_csv_loop_receding_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_1/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
