action_abs_mean,cumulative_done_count,cumulative_done_rate_of_attempted_env_steps,done_count,done_rate_of_envs,error_anchor_pos,error_body_pos,error_joint_pos,reward_mean,step
0.03187299519777298,2048.0,0.0033444816053511705,2048.0,1.0,0.05985111743211746,43.29466247558594,0.897921621799469,0.02082785591483116,0
0.032146237790584564,4095.0,0.006687330163043478,2047.0,0.99951171875,0.059376418590545654,0.5663188695907593,0.890418291091919,0.02434515208005905,1
0.03236318379640579,6142.0,0.010030178720735786,2047.0,0.99951171875,0.059404101222753525,0.5526559352874756,0.8899612426757812,0.024528615176677704,2
0.03253476321697235,8189.0,0.013373027278428094,2047.0,0.99951171875,0.05956552177667618,0.5496403574943542,0.8911150097846985,0.02419445291161537,3
0.03231525793671608,10236.0,0.0167158758361204,2047.0,0.99951171875,0.05959061533212662,0.5510300397872925,0.8977895379066467,0.02463291957974434,4
0.03210313618183136,12283.0,0.020058724393812708,2047.0,0.99951171875,0.05973603576421738,0.547311007976532,0.9065483808517456,0.024810215458273888,5
0.03243855759501457,14330.0,0.023401572951505016,2047.0,0.99951171875,0.05960556119680405,0.5421688556671143,0.8818385004997253,0.02412169799208641,6
0.03224989026784897,16377.0,0.026744421509197324,2047.0,0.99951171875,0.059675730764865875,0.5495238900184631,0.9055419564247131,0.024611152708530426,7
0.032357193529605865,18424.0,0.030087270066889632,2047.0,0.99951171875,0.05955551564693451,0.5641118288040161,0.9016969799995422,0.023927710950374603,8
0.0319499671459198,20471.0,0.033430118624581937,2047.0,0.99951171875,0.05983190983533859,0.5586011409759521,0.9041013717651367,0.023943711072206497,9
0.032075732946395874,22518.0,0.03677296718227425,2047.0,0.99951171875,0.059145234525203705,0.555952787399292,0.9038119316101074,0.02420160546898842,10
0.032080672681331635,24565.0,0.04011581573996655,2047.0,0.99951171875,0.059777919203042984,0.5584686398506165,0.89991694688797,0.024315426126122475,11
0.03183608874678612,26612.0,0.043458664297658864,2047.0,0.99951171875,0.05981358140707016,0.5540614724159241,0.8853175640106201,0.02426757663488388,12
0.032097529619932175,28660.0,0.04680314590301003,2048.0,1.0,0.05979066714644432,0.5545820593833923,0.9134914875030518,0.024854397401213646,13
0.03207488730549812,30708.0,0.05014762750836121,2048.0,1.0,0.059542957693338394,0.5570894479751587,0.8894387483596802,0.024247169494628906,14
0.032449640333652496,32756.0,0.053492109113712376,2048.0,1.0,0.059285059571266174,0.5530498027801514,0.896885335445404,0.023804880678653717,15
0.03210454806685448,34804.0,0.056836590719063544,2048.0,1.0,0.059354912489652634,0.5496074557304382,0.8964272737503052,0.024612009525299072,16
0.031845126301050186,36852.0,0.06018107232441471,2048.0,1.0,0.05964197590947151,0.555492639541626,0.9119101762771606,0.024427935481071472,17
0.03214643523097038,38900.0,0.06352555392976589,2048.0,1.0,0.05954141914844513,0.5584313869476318,0.8930509090423584,0.02399381250143051,18
0.03219316899776459,40948.0,0.06687003553511706,2048.0,1.0,0.05952368676662445,0.5383689403533936,0.8944960832595825,0.024251481518149376,19
0.032021041959524155,42996.0,0.07021451714046822,2048.0,1.0,0.05972372367978096,0.5403047800064087,0.9019550085067749,0.02508465014398098,20
0.03191900625824928,45044.0,0.07355899874581939,2048.0,1.0,0.059703074395656586,0.5483283996582031,0.8892428874969482,0.0241287499666214,21
0.032050710171461105,47092.0,0.07690348035117058,2048.0,1.0,0.05945589020848274,0.5347999334335327,0.9077112078666687,0.024281661957502365,22
0.032325755804777145,49140.0,0.08024796195652174,2048.0,1.0,0.059520311653614044,0.5511318445205688,0.9054165482521057,0.02441675402224064,23
0.032275207340717316,51188.0,0.08359244356187291,2048.0,1.0,0.05958067625761032,0.5512364506721497,0.9085960388183594,0.02431160770356655,24
0.032224252820014954,53236.0,0.08693692516722408,2048.0,1.0,0.05928017199039459,0.5403128862380981,0.8968442678451538,0.024112408980727196,25
0.03195996209979057,55283.0,0.09027977372491638,2047.0,0.99951171875,0.05952848494052887,0.5375611782073975,0.9048410654067993,0.024504950270056725,26
0.03217748925089836,57330.0,0.09362262228260869,2047.0,0.99951171875,0.05937300622463226,0.5439119338989258,0.8928384184837341,0.024409141391515732,27
0.03209846839308739,59377.0,0.09696547084030101,2047.0,0.99951171875,0.05997253954410553,0.5367021560668945,0.9073220491409302,0.02455245330929756,28
0.03232310712337494,61423.0,0.10030668635033445,2046.0,0.9990234375,0.05959762632846832,0.5357111692428589,0.8877590894699097,0.023985624313354492,29
0.032073743641376495,63469.0,0.10364790186036789,2046.0,0.9990234375,0.06002730131149292,0.5387895107269287,0.9092209339141846,0.024537060409784317,30
0.032105736434459686,65515.0,0.10698911737040134,2046.0,0.9990234375,0.05970620736479759,0.5422970056533813,0.8879461288452148,0.02428087405860424,31
0.032181426882743835,67561.0,0.11033033288043478,2046.0,0.9990234375,0.059430621564388275,0.5469026565551758,0.913123369216919,0.023911891505122185,32
0.032468270510435104,69607.0,0.11367154839046822,2046.0,0.9990234375,0.05973837524652481,0.5568177700042725,0.8933818340301514,0.023692265152931213,33
0.03200346603989601,71653.0,0.11701276390050168,2046.0,0.9990234375,0.059885650873184204,0.540688693523407,0.9072406888008118,0.0242619588971138,34
0.03198683634400368,73699.0,0.12035397941053512,2046.0,0.9990234375,0.05909750610589981,0.5360398292541504,0.9037511944770813,0.024886582046747208,35
0.03232504427433014,75745.0,0.12369519492056856,2046.0,0.9990234375,0.059847310185432434,0.5413817167282104,0.9044137001037598,0.024046724662184715,36
0.032177940011024475,77791.0,0.12703641043060201,2046.0,0.9990234375,0.05974571406841278,0.54557204246521,0.9039367437362671,0.02432882785797119,37
0.03250601887702942,79837.0,0.13037762594063546,2046.0,0.9990234375,0.0596463605761528,0.5454874038696289,0.9031298756599426,0.02413247898221016,38
0.03205990046262741,81884.0,0.13372047449832775,2047.0,0.99951171875,0.05935940146446228,0.5477339625358582,0.9022447466850281,0.024688497185707092,39
0.03242463618516922,83931.0,0.13706332305602006,2047.0,0.99951171875,0.05990610271692276,0.5595184564590454,0.9054718017578125,0.024389777332544327,40
0.032008249312639236,85978.0,0.14040617161371238,2047.0,0.99951171875,0.059727177023887634,0.5636931657791138,0.9066305160522461,0.024305719882249832,41
0.032081861048936844,88025.0,0.14374902017140467,2047.0,0.99951171875,0.05970396101474762,0.553234338760376,0.9006285667419434,0.024183176457881927,42
0.03218032419681549,90072.0,0.147091868729097,2047.0,0.99951171875,0.059268005192279816,0.5397610664367676,0.9157189130783081,0.024240031838417053,43
0.03239266946911812,92119.0,0.1504347172867893,2047.0,0.99951171875,0.05959717184305191,0.5554462671279907,0.9214065670967102,0.023941589519381523,44
0.03230522200465202,94166.0,0.1537775658444816,2047.0,0.99951171875,0.059680599719285965,0.5357980132102966,0.8949060440063477,0.023861853405833244,45
0.0320824570953846,96213.0,0.15712041440217392,2047.0,0.99951171875,0.05968350172042847,0.5375789999961853,0.911738395690918,0.02473565563559532,46
0.03218591585755348,98260.0,0.1604632629598662,2047.0,0.99951171875,0.05942622572183609,0.5596520900726318,0.9034004807472229,0.023820601403713226,47
0.0317741334438324,100307.0,0.16380611151755853,2047.0,0.99951171875,0.05933919548988342,0.5538804531097412,0.9084818363189697,0.024214880540966988,48
0.032068900763988495,102354.0,0.16714896007525085,2047.0,0.99951171875,0.05953177064657211,0.549959659576416,0.8814593553543091,0.024082336574792862,49
0.032012950628995895,104401.0,0.17049180863294314,2047.0,0.99951171875,0.05935339629650116,0.5435965061187744,0.9070960283279419,0.024815339595079422,50
0.031992677599191666,106449.0,0.1738362902382943,2048.0,1.0,0.0595744289457798,0.539311408996582,0.9044960141181946,0.024417856708168983,51
0.032026637345552444,108497.0,0.17718077184364547,2048.0,1.0,0.059367164969444275,0.5460043549537659,0.898942768573761,0.024211227893829346,52
0.03231947869062424,110545.0,0.18052525344899664,2048.0,1.0,0.059164829552173615,0.5486493110656738,0.911652147769928,0.024012131616473198,53
0.03200416639447212,112593.0,0.18386973505434784,2048.0,1.0,0.05947371572256088,0.5457092523574829,0.896816074848175,0.023872513324022293,54
0.03185303509235382,114641.0,0.187214216659699,2048.0,1.0,0.05962400510907173,0.5533437728881836,0.8983557224273682,0.02458779886364937,55
0.03221398964524269,116689.0,0.19055869826505017,2048.0,1.0,0.05991721898317337,0.5487104058265686,0.8994381427764893,0.023946203291416168,56
0.03218105435371399,118737.0,0.19390317987040134,2048.0,1.0,0.05929814279079437,0.5483232736587524,0.9223811626434326,0.024517854675650597,57
0.032194413244724274,120785.0,0.1972476614757525,2048.0,1.0,0.059300877153873444,0.5530328154563904,0.8978056907653809,0.02375640720129013,58
0.03239967301487923,122833.0,0.20059214308110368,2048.0,1.0,0.05974689871072769,0.544771671295166,0.9034252762794495,0.02419278956949711,59
0.031822074204683304,124880.0,0.203934991638796,2047.0,0.99951171875,0.059777047485113144,0.5406559705734253,0.8912498950958252,0.024789933115243912,60
0.032083988189697266,126927.0,0.2072778401964883,2047.0,0.99951171875,0.06013815104961395,0.548613429069519,0.9032950401306152,0.024413403123617172,61
0.03243977203965187,128973.0,0.21061905570652173,2046.0,0.9990234375,0.05925808474421501,0.5518617630004883,0.9008584022521973,0.024445904418826103,62
0.032075151801109314,131019.0,0.21396027121655517,2046.0,0.9990234375,0.05939047783613205,0.5471444129943848,0.9038177728652954,0.02432369813323021,63
0.03209058195352554,133065.0,0.21730148672658864,2046.0,0.9990234375,0.05932414531707764,0.5534061193466187,0.9106130599975586,0.02436857298016548,64
0.03230120614171028,135111.0,0.22064270223662208,2046.0,0.9990234375,0.059322863817214966,0.5504673719406128,0.8936046361923218,0.024059470742940903,65
0.03207780420780182,137157.0,0.22398391774665552,2046.0,0.9990234375,0.05955163389444351,0.5411278009414673,0.8982199430465698,0.02402215451002121,66
0.03245694190263748,139203.0,0.22732513325668896,2046.0,0.9990234375,0.05990327149629593,0.5322558879852295,0.871211051940918,0.02410794049501419,67
0.03200248256325722,141249.0,0.2306663487667224,2046.0,0.9990234375,0.05955631285905838,0.532326877117157,0.8937417268753052,0.02506401017308235,68
0.03227396309375763,143295.0,0.23400756427675584,2046.0,0.9990234375,0.05972250550985336,0.5286977291107178,0.8981204032897949,0.02384909987449646,69
0.032022349536418915,145341.0,0.2373487797867893,2046.0,0.9990234375,0.05936916545033455,0.5345448851585388,0.896160900592804,0.02478247880935669,70
0.03230040892958641,147387.0,0.24068999529682275,2046.0,0.9990234375,0.05949995666742325,0.5466153621673584,0.9016596078872681,0.024308105930685997,71
0.032111622393131256,149434.0,0.24403284385451504,2047.0,0.99951171875,0.05948678031563759,0.5415542721748352,0.8805043697357178,0.02407597005367279,72
0.03232673183083534,151480.0,0.24737405936454848,2046.0,0.9990234375,0.059600524604320526,0.5432795286178589,0.9028019309043884,0.02427329495549202,73
0.03214869648218155,153525.0,0.2507136418269231,2045.0,0.99853515625,0.059492021799087524,0.5453252792358398,0.9085930585861206,0.024118779227137566,74
0.03200267255306244,155569.0,0.2540515912416388,2044.0,0.998046875,0.05974053964018822,0.5418087244033813,0.8965920209884644,0.024437956511974335,75
0.03207981958985329,157614.0,0.2573911737040134,2045.0,0.99853515625,0.059860698878765106,0.5415335893630981,0.888353705406189,0.024293556809425354,76
0.032496754080057144,159659.0,0.26073075616638797,2045.0,0.99853515625,0.059364885091781616,0.5512878894805908,0.9047343730926514,0.02418958954513073,77
0.032564982771873474,161704.0,0.26407033862876256,2045.0,0.99853515625,0.059522535651922226,0.5620706677436829,0.8940608501434326,0.023630203679203987,78
0.032314807176589966,163749.0,0.26740992109113715,2045.0,0.99853515625,0.059614285826683044,0.5501098036766052,0.9076913595199585,0.02415509521961212,79
0.032515402883291245,165793.0,0.27074787050585286,2044.0,0.998046875,0.05957914516329765,0.5474774837493896,0.9070121049880981,0.023992743343114853,80
0.03226171433925629,167838.0,0.27408745296822745,2045.0,0.99853515625,0.05965888872742653,0.544083833694458,0.8921366333961487,0.024539761245250702,81
0.0320737287402153,169883.0,0.277427035430602,2045.0,0.99853515625,0.05970076471567154,0.5566362142562866,0.9035452604293823,0.024747300893068314,82
0.03226235881447792,171928.0,0.2807666178929766,2045.0,0.99853515625,0.06008029729127884,0.5568253397941589,0.9061832427978516,0.024220965802669525,83
0.032275885343551636,173973.0,0.28410620035535117,2045.0,0.99853515625,0.05977620184421539,0.5522803664207458,0.919363260269165,0.023753531277179718,84
0.03236202150583267,176018.0,0.28744578281772576,2045.0,0.99853515625,0.05972065031528473,0.5545575618743896,0.8952801823616028,0.02406359277665615,85
0.03255867213010788,178062.0,0.29078373223244147,2044.0,0.998046875,0.05976121500134468,0.5688502788543701,0.9186379909515381,0.023930294439196587,86
0.03244662657380104,180107.0,0.29412331469481606,2045.0,0.99853515625,0.05969158560037613,0.5672867298126221,0.8950809240341187,0.024065345525741577,87
0.032075900584459305,182153.0,0.2974645302048495,2046.0,0.9990234375,0.059727758169174194,0.5422059893608093,0.8949410319328308,0.024250464513897896,88
0.03201271593570709,184199.0,0.30080574571488294,2046.0,0.9990234375,0.05949730426073074,0.5308077931404114,0.8844262361526489,0.02439594268798828,89
0.032083529978990555,186245.0,0.3041469612249164,2046.0,0.9990234375,0.05997020751237869,0.5324642658233643,0.8927967548370361,0.024113763123750687,90
0.032375916838645935,188290.0,0.30748654368729095,2045.0,0.99853515625,0.06004118174314499,0.5360277891159058,0.884161114692688,0.02377580851316452,91
0.0324171744287014,190335.0,0.31082612614966554,2045.0,0.99853515625,0.05934702605009079,0.5353967547416687,0.8988530039787292,0.024837862700223923,92
0.03232446685433388,192380.0,0.31416570861204013,2045.0,0.99853515625,0.05935746431350708,0.5348798036575317,0.9003599286079407,0.02409505471587181,93
0.03217144310474396,194425.0,0.3175052910744147,2045.0,0.99853515625,0.05944545567035675,0.531543493270874,0.9036306738853455,0.024148177355527878,94
0.03244335204362869,196470.0,0.3208448735367893,2045.0,0.99853515625,0.05931676924228668,0.5400409698486328,0.9038503170013428,0.024154948070645332,95
0.032211367040872574,198516.0,0.3241860890468227,2046.0,0.9990234375,0.05970298498868942,0.5461534857749939,0.9004834294319153,0.024449855089187622,96
0.03217257559299469,200562.0,0.3275273045568562,2046.0,0.9990234375,0.05958203971385956,0.5510812997817993,0.904679536819458,0.024597996845841408,97
0.03223959356546402,202609.0,0.3308701531145485,2047.0,0.99951171875,0.05954203009605408,0.5504823923110962,0.8911682367324829,0.024231430143117905,98
0.03210622817277908,204657.0,0.33421463471989965,2048.0,1.0,0.0596187524497509,0.5486317873001099,0.8944593667984009,0.024379046633839607,99
0.03199477866292,206704.0,0.337557483277592,2047.0,0.99951171875,0.059385716915130615,0.5486226081848145,0.9118956327438354,0.02385520003736019,100
0.0323060005903244,208751.0,0.3409003318352843,2047.0,0.99951171875,0.05960574001073837,0.538066565990448,0.8978110551834106,0.023695990443229675,101
0.032174352556467056,210798.0,0.3442431803929766,2047.0,0.99951171875,0.0594041645526886,0.5366393327713013,0.8985928893089294,0.024375909939408302,102
0.03211434558033943,212844.0,0.34758439590301005,2046.0,0.9990234375,0.059652961790561676,0.5424377918243408,0.9043697118759155,0.024278784170746803,103
0.03189973160624504,214890.0,0.35092561141304346,2046.0,0.9990234375,0.05960929021239281,0.547406792640686,0.9046763181686401,0.02443438023328781,104
0.03223128244280815,216936.0,0.3542668269230769,2046.0,0.9990234375,0.05938035994768143,0.5342118144035339,0.8928938508033752,0.02447301521897316,105
0.03208779916167259,218982.0,0.35760804243311034,2046.0,0.9990234375,0.0597398467361927,0.5435375571250916,0.9046512842178345,0.024441910907626152,106
0.032427698373794556,221028.0,0.3609492579431438,2046.0,0.9990234375,0.05937839671969414,0.5667860507965088,0.9111372232437134,0.023887936025857925,107
0.03193601220846176,223074.0,0.3642904734531773,2046.0,0.9990234375,0.05975677818059921,0.543624758720398,0.9012563228607178,0.02371537685394287,108
0.03235591575503349,225121.0,0.36763332201086957,2047.0,0.99951171875,0.05945482850074768,0.5412874221801758,0.8768827319145203,0.024154435843229294,109
0.032059211283922195,227167.0,0.37097453752090304,2046.0,0.9990234375,0.05933050438761711,0.5512523055076599,0.9045472145080566,0.024120111018419266,110
0.03192714974284172,229213.0,0.37431575303093645,2046.0,0.9990234375,0.05967460572719574,0.551685631275177,0.8856800198554993,0.024737555533647537,111
0.03226622939109802,231260.0,0.37765860158862874,2047.0,0.99951171875,0.0596935972571373,0.5640482306480408,0.8872787952423096,0.024371949955821037,112
0.03228774666786194,233307.0,0.3810014501463211,2047.0,0.99951171875,0.0595400333404541,0.5509400963783264,0.8983087539672852,0.0242290198802948,113
0.03212079778313637,235354.0,0.3843442987040134,2047.0,0.99951171875,0.05956768989562988,0.5421608090400696,0.8908045291900635,0.02436862140893936,114
0.03191583231091499,237401.0,0.38768714726170567,2047.0,0.99951171875,0.05957687646150589,0.5450904369354248,0.8871222734451294,0.02424628660082817,115
0.031853821128606796,239448.0,0.391029995819398,2047.0,0.99951171875,0.0599275603890419,0.5355888605117798,0.9028528928756714,0.025028936564922333,116
0.032290298491716385,241495.0,0.3943728443770903,2047.0,0.99951171875,0.05968775600194931,0.5401586294174194,0.9068447351455688,0.024052707478404045,117
0.03194504603743553,243543.0,0.39771732598244147,2048.0,1.0,0.05958376079797745,0.5454154014587402,0.8970555067062378,0.02440677583217621,118
0.03207850083708763,245590.0,0.40106017454013376,2047.0,0.99951171875,0.05918717384338379,0.5388463139533997,0.910227358341217,0.02465825155377388,119
0.03201357275247574,247637.0,0.4044030230978261,2047.0,0.99951171875,0.05950944870710373,0.5456973314285278,0.8852613568305969,0.024236055091023445,120
0.03187239170074463,249684.0,0.4077458716555184,2047.0,0.99951171875,0.05945821851491928,0.5423309803009033,0.8879990577697754,0.024650979787111282,121
0.03224186599254608,251731.0,0.4110887202132107,2047.0,0.99951171875,0.0596943125128746,0.5446021556854248,0.9127792119979858,0.024523641914129257,122
0.03214748576283455,253778.0,0.41443156877090304,2047.0,0.99951171875,0.05918209254741669,0.5472509860992432,0.8952893018722534,0.023777488619089127,123
0.032363638281822205,255823.0,0.41777115123327757,2045.0,0.99853515625,0.059583455324172974,0.5536016225814819,0.8970011472702026,0.023945728316903114,124
0.032192621380090714,257868.0,0.42111073369565216,2045.0,0.99853515625,0.05943797528743744,0.5462331771850586,0.9113160967826843,0.023793518543243408,125
0.032374534755945206,259913.0,0.42445031615802675,2045.0,0.99853515625,0.05961520969867706,0.5521700382232666,0.9012223482131958,0.02391989342868328,126
0.03208405524492264,261957.0,0.42778826557274247,2044.0,0.998046875,0.05986829102039337,0.5556435585021973,0.9092685580253601,0.024244509637355804,127
0.03218397498130798,264001.0,0.4311262149874582,2044.0,0.998046875,0.05928824096918106,0.5542163848876953,0.9030426740646362,0.024389859288930893,128
0.03217097371816635,266045.0,0.4344641644021739,2044.0,0.998046875,0.059851810336112976,0.5430591106414795,0.8966856002807617,0.023926518857479095,129
0.032421573996543884,268089.0,0.43780211381688966,2044.0,0.998046875,0.05984698608517647,0.5429834127426147,0.9066805839538574,0.023802120238542557,130
0.03244735300540924,270132.0,0.4411384301839465,2043.0,0.99755859375,0.059754639863967896,0.5475904941558838,0.9037445783615112,0.024331022053956985,131
0.032163575291633606,272176.0,0.4444763795986622,2044.0,0.998046875,0.059188954532146454,0.547783374786377,0.9023646116256714,0.024047356098890305,132
0.03222435340285301,274221.0,0.4478159620610368,2045.0,0.99853515625,0.05955103784799576,0.545064389705658,0.8908789753913879,0.02441057376563549,133
0.03226551413536072,276266.0,0.4511555445234114,2045.0,0.99853515625,0.05957315117120743,0.5476808547973633,0.9113761782646179,0.024054354056715965,134
0.03202854096889496,278311.0,0.454495126985786,2045.0,0.99853515625,0.059592776000499725,0.553784966468811,0.898835301399231,0.02425195835530758,135
0.03200552612543106,280357.0,0.4578363424958194,2046.0,0.9990234375,0.059330616146326065,0.5424420833587646,0.9006316661834717,0.02447810396552086,136
0.03203181177377701,282401.0,0.4611742919105351,2044.0,0.998046875,0.059953585267066956,0.5395428538322449,0.9117924571037292,0.02419622242450714,137
0.03215927630662918,284445.0,0.4645122413252508,2044.0,0.998046875,0.059829458594322205,0.5463873744010925,0.8942477703094482,0.024516848847270012,138
0.032387442886829376,286488.0,0.4678485576923077,2043.0,0.99755859375,0.05937402322888374,0.5510013103485107,0.908661425113678,0.024285558611154556,139
0.032195355743169785,288532.0,0.4711865071070234,2044.0,0.998046875,0.05981936305761337,0.556699812412262,0.9112379550933838,0.024143796414136887,140
0.032395943999290466,290577.0,0.474526089569398,2045.0,0.99853515625,0.059578947722911835,0.555511474609375,0.898524284362793,0.02424299344420433,141
0.03229225426912308,292622.0,0.47786567203177255,2045.0,0.99853515625,0.059587981551885605,0.5453311800956726,0.8862895965576172,0.0237042848020792,142
0.032105736434459686,294667.0,0.48120525449414714,2045.0,0.99853515625,0.06011456251144409,0.542067289352417,0.8864405751228333,0.024258598685264587,143
0.03238265588879585,296712.0,0.48454483695652173,2045.0,0.99853515625,0.05902707204222679,0.5473822355270386,0.8995922803878784,0.02426711469888687,144
0.03225206211209297,298756.0,0.48788278637123744,2044.0,0.998046875,0.05977731570601463,0.5392594337463379,0.9117002487182617,0.024382922798395157,145
0.03237162530422211,300800.0,0.49122073578595316,2044.0,0.998046875,0.06049950420856476,0.5452919602394104,0.9043294191360474,0.024142082780599594,146
0.03231414780020714,302844.0,0.4945586852006689,2044.0,0.998046875,0.059629254043102264,0.557393491268158,0.8926355838775635,0.02419627085328102,147
0.03196240961551666,304888.0,0.49789663461538464,2044.0,0.998046875,0.05957705155014992,0.5447554588317871,0.8940491676330566,0.024230726063251495,148
